2019-10-15 14:39:51 [org.springframework.context.support.ClassPathXmlApplicationContext]-[INFO] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@14c82493: startup date [Tue Oct 15 14:39:51 CST 2019]; root of context hierarchy
2019-10-15 17:46:52 [java.sql.PreparedStatement]-[DEBUG] ==>  Executing: select a.tradeNo from gw_trans_info a left join gw_merchant_account b on a.merNo=b.merNo and a.terNo=b.terNo where a.access=0 and a.respCode='00' and a.tradeNo like 'TK%' and b.id is not null 
2019-10-15 17:46:52 [java.sql.PreparedStatement]-[DEBUG] ==> Parameters: 
2019-10-15 17:46:52 [java.sql.PreparedStatement]-[DEBUG] ==> Parameters: 
2019-10-15 17:46:52 [com.fhtpay.task.service.BaseTaskJobDetail]-[INFO] 没有要入账的退款记录！
2019-10-15 17:46:52 [com.fhtpay.task.service.BaseTaskJobDetail]-[INFO] ------MERCHANTACCOUNTTOTALAMOUNTIN----AASSDA--------excu end-----
2019-10-15 17:46:52 [com.fhtpay.task.service.BaseTaskJobDetail]-[INFO] ------MERCHANTACCOUNTTOTALAMOUNTIN----AASSDA--------end-----
2019-10-15 17:55:31 [org.springframework.context.support.ClassPathXmlApplicationContext]-[INFO] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@3701aec1: startup date [Tue Oct 15 17:55:31 CST 2019]; root of context hierarchy
2019-10-15 17:55:31 [org.springframework.beans.factory.xml.XmlBeanDefinitionReader]-[INFO] Loading XML bean definitions from class path resource [applicationContext.xml]
2019-10-15 17:55:32 [org.springframework.beans.factory.xml.XmlBeanDefinitionReader]-[INFO] Loading XML bean definitions from file [E:\workspace\cldTask\bin\springconfig\spring-taskManage.xml]
2019-10-15 17:55:32 [org.springframework.beans.factory.xml.XmlBeanDefinitionReader]-[INFO] Loading XML bean definitions from file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]
2019-10-15 17:55:32 [org.springframework.beans.factory.xml.XmlBeanDefinitionReader]-[INFO] Loading XML bean definitions from file [E:\workspace\cldTask\bin\springconfig\spring-taskManage.xml]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'taskManageDao': replacing [Generic bean: class [org.mybatis.spring.MapperFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-taskManage.xml]] with [Generic bean: class [org.mybatis.spring.MapperFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-taskManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'taskManageService': replacing [Generic bean: class [com.fhtpay.task.service.TaskManageServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-taskManage.xml]] with [Generic bean: class [com.fhtpay.task.service.TaskManageServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-taskManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.xml.XmlBeanDefinitionReader]-[INFO] Loading XML bean definitions from file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'transactionManageDao': replacing [Generic bean: class [org.mybatis.spring.MapperFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [org.mybatis.spring.MapperFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'transactionManageService': replacing [Generic bean: class [com.fhtpay.transaction.serviceimpl.TransactionManageServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.transaction.serviceimpl.TransactionManageServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'merchantAccountCashByTN': replacing [Generic bean: class [com.fhtpay.task.service.MerchantAccountCashByTN]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.MerchantAccountCashByTN]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'merchantAccountCashBySigned': replacing [Generic bean: class [com.fhtpay.task.service.MerchantAccountCashBySigned]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.MerchantAccountCashBySigned]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'merchantAccountCashBySendGoods': replacing [Generic bean: class [com.fhtpay.task.service.MerchantAccountCashBySendGoods]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.MerchantAccountCashBySendGoods]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendTransSuccessToCardHolder': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendTransSuccessToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendTransSuccessToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendTransSuccessToMerchant': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendTransSuccessToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendTransSuccessToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendTransFailToCardHolder': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendTransFailToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendTransFailToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendCreateShipmentToCardHolder': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendCreateShipmentToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendCreateShipmentToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendRefundSuccessToCardHolder': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendRefundSuccessToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendRefundSuccessToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendAddRefuseToMerchant': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendAddRefuseToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendAddRefuseToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendAddComplainToMerchant': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendAddComplainToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendAddComplainToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendReplyComplainToMerchant': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendReplyComplainToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendReplyComplainToCardHolder]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendReplyComplainToCardHolder': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendReplyComplainToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendReplyComplainToMerchant]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendMerchantRegEmail': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendMerchantRegEmailImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendMerchantRegEmailImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendPayPendingToCardHolder': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendPayPendingToCardHolderImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendPayPendingToCardHolderImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
2019-10-15 17:55:32 [org.springframework.beans.factory.support.DefaultListableBeanFactory]-[INFO] Overriding bean definition for bean 'sendSurveyToMerchant': replacing [Generic bean: class [com.fhtpay.task.service.emailservice.SendSurveyToMerchantImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]] with [Generic bean: class [com.fhtpay.task.service.emailservice.SendSurveyToMerchantImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [E:\workspace\cldTask\bin\springconfig\spring-transctionManage.xml]]
